Date,Client,Time (microseconds)
2023-03-31T08:47:49.288Z,100,2670
2023-03-31T08:47:50.291Z,100,2950
2023-03-31T08:47:51.292Z,100,2430
2023-03-31T08:47:52.296Z,100,2680
2023-03-31T08:47:53.296Z,100,2710
2023-03-31T08:47:54.296Z,100,3430
2023-03-31T08:47:55.297Z,100,3440
2023-03-31T08:47:56.300Z,100,2750
2023-03-31T08:47:57.304Z,100,2480
2023-03-31T08:47:58.304Z,100,4470
2023-03-31T08:47:59.308Z,100,2710
2023-03-31T08:48:00.312Z,100,3390
2023-03-31T08:48:01.316Z,100,2650
2023-03-31T08:48:02.320Z,100,3720
2023-03-31T08:48:03.324Z,100,2970
2023-03-31T08:48:04.328Z,100,3700
2023-03-31T08:48:05.328Z,100,4130
2023-03-31T08:48:06.328Z,100,3750
2023-03-31T08:48:07.332Z,100,2560
2023-03-31T08:48:08.336Z,100,3420
2023-03-31T08:48:09.340Z,100,2500
2023-03-31T08:48:10.344Z,100,2540
2023-03-31T08:48:11.348Z,100,3060
2023-03-31T08:48:12.352Z,100,3160
2023-03-31T08:48:13.356Z,100,3200
2023-03-31T08:48:14.360Z,100,3440
2023-03-31T08:48:15.360Z,100,3020
2023-03-31T08:48:16.364Z,100,3600
2023-03-31T08:48:17.368Z,100,3820
2023-03-31T08:48:18.368Z,100,2610
2023-03-31T08:48:19.372Z,100,2860
2023-03-31T08:48:20.376Z,100,3100
2023-03-31T08:48:21.380Z,100,2810
2023-03-31T08:48:22.381Z,100,4500
2023-03-31T08:48:23.380Z,100,2840
2023-03-31T08:48:24.384Z,100,3280
2023-03-31T08:48:25.384Z,100,3300
2023-03-31T08:48:26.388Z,100,2910
2023-03-31T08:48:27.390Z,100,3160
2023-03-31T08:48:28.392Z,100,2570
2023-03-31T08:48:29.396Z,100,2590
2023-03-31T08:48:30.400Z,100,2810
2023-03-31T08:48:31.400Z,100,2920
2023-03-31T08:48:32.404Z,100,3160
2023-03-31T08:48:33.408Z,100,2920
2023-03-31T08:48:34.408Z,100,4200
2023-03-31T08:48:35.408Z,100,3610
2023-03-31T08:48:36.408Z,100,2540
2023-03-31T08:48:37.408Z,100,3950
2023-03-31T08:48:38.410Z,100,2660
2023-03-31T08:48:39.410Z,100,2900
2023-03-31T08:48:40.412Z,100,3410
2023-03-31T08:48:41.413Z,100,2480
2023-03-31T08:48:42.413Z,100,3560
2023-03-31T08:48:43.414Z,100,5140
2023-03-31T08:48:44.416Z,100,3900
2023-03-31T08:48:45.416Z,100,3340
2023-03-31T08:48:46.417Z,100,2680
2023-03-31T08:48:47.417Z,100,2610
2023-03-31T08:48:48.418Z,100,4460
2023-03-31T08:48:49.418Z,100,3510
2023-03-31T08:48:50.419Z,100,3770
2023-03-31T08:48:51.420Z,100,2900
2023-03-31T08:48:52.421Z,100,4730
2023-03-31T08:48:53.422Z,100,4110
2023-03-31T08:48:54.423Z,100,3570
2023-03-31T08:48:55.423Z,100,2870
2023-03-31T08:48:56.423Z,100,3890
2023-03-31T08:48:57.424Z,100,3100
2023-03-31T08:48:58.424Z,100,3160
2023-03-31T08:48:59.426Z,100,4230
2023-03-31T08:49:00.427Z,100,3550
2023-03-31T08:49:01.427Z,100,3380
2023-03-31T08:49:02.428Z,100,3940
2023-03-31T08:49:03.428Z,100,3550
2023-03-31T08:49:04.428Z,100,3420
2023-03-31T08:49:05.428Z,100,2650
2023-03-31T08:49:06.430Z,100,2550
2023-03-31T08:49:07.430Z,100,3070
2023-03-31T08:49:08.431Z,100,2780
2023-03-31T08:49:09.431Z,100,2770
2023-03-31T08:49:10.431Z,100,4170
2023-03-31T08:49:11.432Z,100,2510
2023-03-31T08:49:12.433Z,100,3240
2023-03-31T08:49:13.434Z,100,3920
2023-03-31T08:49:14.435Z,100,3260
2023-03-31T08:49:15.436Z,100,2940
2023-03-31T08:49:16.436Z,100,3990
2023-03-31T08:49:17.438Z,100,3390
2023-03-31T08:49:18.438Z,100,3870
2023-03-31T08:49:19.440Z,100,3980
2023-03-31T08:49:20.440Z,100,3490
2023-03-31T08:49:21.442Z,100,3960
2023-03-31T08:49:22.443Z,100,4680
2023-03-31T08:49:23.444Z,100,3440
2023-03-31T08:49:24.444Z,100,3550
2023-03-31T08:49:25.445Z,100,4090
2023-03-31T08:49:26.446Z,100,5390
2023-03-31T08:49:27.447Z,100,3310
2023-03-31T08:49:28.447Z,100,4000
2023-03-31T08:49:29.448Z,100,3740
2023-03-31T08:49:30.448Z,100,4050
2023-03-31T08:49:31.449Z,100,5060
2023-03-31T08:49:32.449Z,100,3680
2023-03-31T08:49:33.450Z,100,3710
2023-03-31T08:49:34.451Z,100,3800
2023-03-31T08:49:35.453Z,100,3020
2023-03-31T08:49:36.453Z,100,3580
2023-03-31T08:49:37.454Z,100,4020
2023-03-31T08:49:38.454Z,100,4290
2023-03-31T08:49:39.456Z,100,3090
2023-03-31T08:49:40.456Z,100,2630
2023-03-31T08:49:41.457Z,100,3470
2023-03-31T08:49:42.457Z,100,3140
2023-03-31T08:49:43.459Z,100,4880
2023-03-31T08:49:44.459Z,100,3030
2023-03-31T08:49:45.460Z,100,4560
2023-03-31T08:49:46.460Z,100,3840
2023-03-31T08:49:47.461Z,100,4220
2023-03-31T08:49:48.462Z,100,2820
2023-03-31T08:49:49.463Z,100,2650
2023-03-31T08:49:50.464Z,100,3290
2023-03-31T08:49:51.464Z,100,2780
2023-03-31T08:49:52.465Z,100,2510
2023-03-31T08:49:53.465Z,100,2770
2023-03-31T08:49:54.467Z,100,2470
2023-03-31T08:49:55.467Z,100,5410
2023-03-31T08:49:56.468Z,100,2380
2023-03-31T08:49:57.469Z,100,4190
2023-03-31T08:49:58.469Z,100,4970
2023-03-31T08:49:59.471Z,100,5260
2023-03-31T08:50:00.471Z,100,3630
2023-03-31T08:50:01.472Z,100,3570
2023-03-31T08:50:02.472Z,100,4570
2023-03-31T08:50:03.473Z,100,3340
2023-03-31T08:50:04.475Z,100,2490
2023-03-31T08:50:05.475Z,100,3500
2023-03-31T08:50:06.476Z,100,2680
2023-03-31T08:50:07.477Z,100,3040
2023-03-31T08:50:08.478Z,100,2660
2023-03-31T08:50:09.479Z,100,3130
2023-03-31T08:50:10.480Z,100,2730
2023-03-31T08:50:11.482Z,100,3000
2023-03-31T08:50:12.483Z,100,3400
2023-03-31T08:50:13.483Z,100,2730
2023-03-31T08:50:14.484Z,100,2870
2023-03-31T08:50:15.485Z,100,2960
2023-03-31T08:50:16.486Z,100,3770
2023-03-31T08:50:17.486Z,100,4310
2023-03-31T08:50:18.486Z,100,2840
2023-03-31T08:50:19.486Z,100,4190
2023-03-31T08:50:20.487Z,100,3070
2023-03-31T08:50:21.488Z,100,3310
2023-03-31T08:50:22.488Z,100,4860
2023-03-31T08:50:23.490Z,100,2900
2023-03-31T08:50:24.490Z,100,3060
2023-03-31T08:50:25.490Z,100,3990
2023-03-31T08:50:26.491Z,100,4640
2023-03-31T08:50:27.492Z,100,4420
2023-03-31T08:50:28.492Z,100,2770
2023-03-31T08:50:29.493Z,100,2530
2023-03-31T08:50:30.495Z,100,3540
2023-03-31T08:50:31.495Z,100,3520
2023-03-31T08:50:32.496Z,100,3090
2023-03-31T08:50:33.496Z,100,3730
2023-03-31T08:50:34.496Z,100,3780
2023-03-31T08:50:35.496Z,100,3800
2023-03-31T08:50:36.496Z,100,4230
2023-03-31T08:50:37.496Z,100,3480
2023-03-31T08:50:38.496Z,100,4280
2023-03-31T08:50:39.496Z,100,3840
2023-03-31T08:50:40.498Z,100,3930
2023-03-31T08:50:41.498Z,100,4010
2023-03-31T08:50:42.499Z,100,4120
2023-03-31T08:50:43.499Z,100,3920
2023-03-31T08:50:44.500Z,100,3730
2023-03-31T08:50:45.500Z,100,3400
2023-03-31T08:50:46.501Z,100,3300
2023-03-31T08:50:47.502Z,100,4500
2023-03-31T08:50:48.504Z,100,4650
2023-03-31T08:50:49.504Z,100,4860
2023-03-31T08:50:50.505Z,100,4610
2023-03-31T08:50:51.505Z,100,2950
2023-03-31T08:50:52.506Z,100,2940
2023-03-31T08:50:53.508Z,100,2920
2023-03-31T08:50:54.508Z,100,4990
2023-03-31T08:50:55.509Z,100,3560
2023-03-31T08:50:56.509Z,100,3470
2023-03-31T08:50:57.509Z,100,3880
2023-03-31T08:50:58.512Z,100,4120
2023-03-31T08:50:59.516Z,100,4880
2023-03-31T08:51:00.520Z,100,2930
2023-03-31T08:51:01.524Z,100,3220
2023-03-31T08:51:02.529Z,100,4840
2023-03-31T08:51:03.533Z,100,2570
2023-03-31T08:51:04.536Z,100,3660
2023-03-31T08:51:05.538Z,100,2610
2023-03-31T08:51:06.540Z,100,2920
2023-03-31T08:51:07.544Z,100,3020
2023-03-31T08:51:08.544Z,100,2580
2023-03-31T08:51:09.548Z,100,3630
2023-03-31T08:51:10.552Z,100,2730
2023-03-31T08:51:11.552Z,100,2750
2023-03-31T08:51:12.556Z,100,3220
2023-03-31T08:51:13.559Z,100,2750
2023-03-31T08:51:14.560Z,100,3640
2023-03-31T08:51:15.564Z,100,2400
2023-03-31T08:51:16.564Z,100,4530
2023-03-31T08:51:17.568Z,100,3010
2023-03-31T08:51:18.569Z,100,3370
2023-03-31T08:51:19.569Z,100,3440
2023-03-31T08:51:20.569Z,100,3530
2023-03-31T08:51:21.570Z,100,3490
2023-03-31T08:51:22.570Z,100,3340
2023-03-31T08:51:23.571Z,100,5090
2023-03-31T08:51:24.572Z,100,3880
2023-03-31T08:51:25.572Z,100,2860
2023-03-31T08:51:26.573Z,100,3380
2023-03-31T08:51:27.575Z,100,3800
2023-03-31T08:51:28.574Z,100,3600
2023-03-31T08:51:29.576Z,100,3870
2023-03-31T08:51:30.576Z,100,2720
2023-03-31T08:51:31.577Z,100,2910
2023-03-31T08:51:32.577Z,100,3030
2023-03-31T08:51:33.578Z,100,3080
2023-03-31T08:51:34.578Z,100,4140
2023-03-31T08:51:35.579Z,100,3200
2023-03-31T08:51:36.580Z,100,3110
2023-03-31T08:51:37.580Z,100,2880
2023-03-31T08:51:38.581Z,100,2970
2023-03-31T08:51:39.582Z,100,3010
2023-03-31T08:51:40.583Z,100,3980
2023-03-31T08:51:41.584Z,100,2880
2023-03-31T08:51:42.584Z,100,2630
2023-03-31T08:51:43.586Z,100,2890
2023-03-31T08:51:44.586Z,100,3130
2023-03-31T08:51:45.587Z,100,3030
2023-03-31T08:51:46.587Z,100,3440
2023-03-31T08:51:47.588Z,100,3230
2023-03-31T08:51:48.589Z,100,4470
2023-03-31T08:51:49.589Z,100,4490
2023-03-31T08:51:50.589Z,100,4820
2023-03-31T08:51:51.589Z,100,3750
2023-03-31T08:51:52.592Z,100,3590
2023-03-31T08:51:53.594Z,100,4240
2023-03-31T08:51:54.596Z,100,3110
2023-03-31T08:51:55.600Z,100,3380
2023-03-31T08:51:56.604Z,100,3080
2023-03-31T08:51:57.608Z,100,3930
2023-03-31T08:51:58.612Z,100,3430
2023-03-31T08:51:59.616Z,100,3080
2023-03-31T08:52:00.620Z,100,3340
2023-03-31T08:52:01.621Z,100,2600
2023-03-31T08:52:02.624Z,100,2810
2023-03-31T08:52:03.628Z,100,2790
2023-03-31T08:52:04.632Z,100,2680
2023-03-31T08:52:05.632Z,100,3260
2023-03-31T08:52:06.636Z,100,2390
2023-03-31T08:52:07.640Z,100,2480
2023-03-31T08:52:08.643Z,100,2570
2023-03-31T08:52:09.644Z,100,3540
2023-03-31T08:52:10.648Z,100,3120
2023-03-31T08:52:11.652Z,100,4150
2023-03-31T08:52:12.652Z,100,3020
2023-03-31T08:52:13.656Z,100,2720
2023-03-31T08:52:14.660Z,100,2900
2023-03-31T08:52:15.664Z,100,2590
2023-03-31T08:52:16.668Z,100,2980
2023-03-31T08:52:17.672Z,100,3230
2023-03-31T08:52:18.672Z,100,3080
2023-03-31T08:52:19.672Z,100,3440
2023-03-31T08:52:20.676Z,100,2930
2023-03-31T08:52:21.680Z,100,2940
2023-03-31T08:52:22.680Z,100,2840
2023-03-31T08:52:23.684Z,100,3040
2023-03-31T08:52:24.688Z,100,3190
2023-03-31T08:52:25.692Z,100,2930
2023-03-31T08:52:26.692Z,100,2850
2023-03-31T08:52:27.692Z,100,3610
2023-03-31T08:52:28.692Z,100,3430
2023-03-31T08:52:29.696Z,100,2490
2023-03-31T08:52:30.700Z,100,2560
2023-03-31T08:52:31.701Z,100,3760
2023-03-31T08:52:32.704Z,100,3020
2023-03-31T08:52:33.708Z,100,2570
2023-03-31T08:52:34.712Z,100,2610
2023-03-31T08:52:35.712Z,100,2700
2023-03-31T08:52:36.712Z,100,2610
2023-03-31T08:52:37.716Z,100,3390
2023-03-31T08:52:38.720Z,100,2460
2023-03-31T08:52:39.724Z,100,2720
2023-03-31T08:52:40.728Z,100,2870
2023-03-31T08:52:41.732Z,100,2510
2023-03-31T08:52:42.736Z,100,3450
2023-03-31T08:52:43.736Z,100,2450
2023-03-31T08:52:44.740Z,100,2550
2023-03-31T08:52:45.743Z,100,2680
2023-03-31T08:52:46.744Z,100,2740
2023-03-31T08:52:47.748Z,100,2970
2023-03-31T08:52:48.749Z,100,3490
2023-03-31T08:52:49.752Z,100,2920
2023-03-31T08:52:50.752Z,100,2320
2023-03-31T08:52:51.756Z,100,2490
2023-03-31T08:52:52.760Z,100,2900
2023-03-31T08:52:53.764Z,100,3470
2023-03-31T08:52:54.768Z,100,3130
2023-03-31T08:52:55.772Z,100,2750
2023-03-31T08:52:56.776Z,100,2850
2023-03-31T08:52:57.776Z,100,2810
2023-03-31T08:52:58.777Z,100,3100
2023-03-31T08:52:59.778Z,100,4090
2023-03-31T08:53:00.780Z,100,3200
2023-03-31T08:53:01.780Z,100,4070
2023-03-31T08:53:02.782Z,100,4430
2023-03-31T08:53:03.784Z,100,3790
2023-03-31T08:53:04.788Z,100,2980
2023-03-31T08:53:05.790Z,100,3590
2023-03-31T08:53:06.792Z,100,3500
2023-03-31T08:53:07.796Z,100,2860
2023-03-31T08:53:08.800Z,100,2780
2023-03-31T08:53:09.804Z,100,3940
2023-03-31T08:53:10.804Z,100,3930
2023-03-31T08:53:11.804Z,100,2790
2023-03-31T08:53:12.807Z,100,3400
2023-03-31T08:53:13.808Z,100,3120
2023-03-31T08:53:14.810Z,100,3180
2023-03-31T08:53:15.812Z,100,2450
2023-03-31T08:53:16.812Z,100,3710
2023-03-31T08:53:17.812Z,100,3140
2023-03-31T08:53:18.813Z,100,3100
2023-03-31T08:53:19.816Z,100,2950
2023-03-31T08:53:20.820Z,100,3190
2023-03-31T08:53:21.824Z,100,3300
2023-03-31T08:53:22.826Z,100,2850
2023-03-31T08:53:23.828Z,100,3400
2023-03-31T08:53:24.828Z,100,2890
2023-03-31T08:53:25.832Z,100,3030
2023-03-31T08:53:26.835Z,100,3180
2023-03-31T08:53:27.836Z,100,2770
2023-03-31T08:53:28.840Z,100,2450
2023-03-31T08:53:29.840Z,100,3080
2023-03-31T08:53:30.840Z,100,2830
2023-03-31T08:53:31.844Z,100,3710
2023-03-31T08:53:32.848Z,100,3220
2023-03-31T08:53:33.848Z,100,3010
2023-03-31T08:53:34.852Z,100,2450
2023-03-31T08:53:35.856Z,100,2650
2023-03-31T08:53:36.860Z,100,3030
2023-03-31T08:53:37.864Z,100,2850
2023-03-31T08:53:38.865Z,100,3260
2023-03-31T08:53:39.866Z,100,2620
2023-03-31T08:53:40.867Z,100,2520
2023-03-31T08:53:41.868Z,100,3230
2023-03-31T08:53:42.868Z,100,3400
2023-03-31T08:53:43.870Z,100,3030
2023-03-31T08:53:44.870Z,100,3890
2023-03-31T08:53:45.871Z,100,2900
2023-03-31T08:53:46.872Z,100,2680
2023-03-31T08:53:47.872Z,100,3170
